From Date,To Date,pm2_5,pm10,NO,NO2,NOx
27-10-2021 20:00,27-10-2021 20:15,91,162,5,20.7,25.7
27-10-2021 20:15,27-10-2021 20:30,91,162,5.2,22.4,27.6
27-10-2021 20:30,27-10-2021 20:45,91,162,4.5,22.8,27.3
27-10-2021 20:45,27-10-2021 21:00,91,162,4.2,23.7,27.9
27-10-2021 21:00,27-10-2021 21:15,99,298,4.5,22.1,26.6
27-10-2021 21:15,27-10-2021 21:30,99,298,4.1,20.3,24.4
27-10-2021 21:30,27-10-2021 21:45,99,298,5.3,18.4,23.8
27-10-2021 21:45,27-10-2021 22:00,99,298,3.6,17.9,21.5
27-10-2021 22:00,27-10-2021 22:15,90,227,3.9,16.2,20.2
27-10-2021 22:15,27-10-2021 22:30,90,227,5.6,15.2,20.8
27-10-2021 22:30,27-10-2021 22:45,90,227,4.6,16.4,21
27-10-2021 22:45,27-10-2021 23:00,90,227,3.5,20.6,24.2
27-10-2021 23:00,27-10-2021 23:15,96,260,1,18.9,19.9
27-10-2021 23:15,27-10-2021 23:30,96,260,4.7,17.1,21.8
27-10-2021 23:30,27-10-2021 23:45,96,260,5.5,19,24.5
27-10-2021 23:45,28-10-2021 00:00,96,260,3.9,17.5,21.4
28-10-2021 00:00,28-10-2021 00:15,132,296,3.1,17.1,20.2
28-10-2021 00:15,28-10-2021 00:30,132,296,2.2,16.1,18.3
28-10-2021 00:30,28-10-2021 00:45,132,296,5.8,14.4,20.3
28-10-2021 00:45,28-10-2021 01:00,132,296,3.9,15.6,19.5
28-10-2021 01:00,28-10-2021 01:15,113,196,3.3,16.6,19.9
28-10-2021 01:15,28-10-2021 01:30,113,196,3.9,16.7,20.7
28-10-2021 01:30,28-10-2021 01:45,113,196,3,19.7,22.7
28-10-2021 01:45,28-10-2021 02:00,113,196,4.3,17.4,21.7
28-10-2021 02:00,28-10-2021 02:15,111,182,None,None,None
28-10-2021 02:15,28-10-2021 02:30,111,182,None,None,None
28-10-2021 02:30,28-10-2021 02:45,111,182,None,None,None
28-10-2021 02:45,28-10-2021 03:00,111,182,4.6,19.1,23.8
28-10-2021 03:00,28-10-2021 03:15,112,162,4.7,16.4,21.1
28-10-2021 03:15,28-10-2021 03:30,112,162,4.6,20.8,25.4
28-10-2021 03:30,28-10-2021 03:45,112,162,4.6,24.8,29.3
28-10-2021 03:45,28-10-2021 04:00,112,162,8.5,27.6,36
28-10-2021 04:00,28-10-2021 04:15,113,163,8.3,27.2,35.5
28-10-2021 04:15,28-10-2021 04:30,113,163,8.9,21.7,30.5
28-10-2021 04:30,28-10-2021 04:45,113,163,6.7,21.7,28.4
28-10-2021 04:45,28-10-2021 05:00,113,163,6.6,19.6,26.3
28-10-2021 05:00,28-10-2021 05:15,102,156,6.5,17.4,23.9
28-10-2021 05:15,28-10-2021 05:30,102,156,5.4,18.5,23.8
28-10-2021 05:30,28-10-2021 05:45,102,156,8.2,18.2,26.4
28-10-2021 05:45,28-10-2021 06:00,102,156,8.8,19.3,28.1
28-10-2021 06:00,28-10-2021 06:15,116,162,6.5,18.2,24.7
28-10-2021 06:15,28-10-2021 06:30,116,162,5.8,17.4,23.3
28-10-2021 06:30,28-10-2021 06:45,116,162,5.7,16.9,22.6
28-10-2021 06:45,28-10-2021 07:00,116,162,8.1,15,23.1
28-10-2021 07:00,28-10-2021 07:15,123,166,5.9,17,22.9
28-10-2021 07:15,28-10-2021 07:30,123,166,8.3,16.1,24.5
28-10-2021 07:30,28-10-2021 07:45,123,166,7.5,16.7,24.1
28-10-2021 07:45,28-10-2021 08:00,123,166,6.8,17.4,24.2
28-10-2021 08:00,28-10-2021 08:15,132,189,7.8,17.3,25.1
28-10-2021 08:15,28-10-2021 08:30,132,189,6.2,19.3,25.5
28-10-2021 08:30,28-10-2021 08:45,132,189,6,19.1,25.1
28-10-2021 08:45,28-10-2021 09:00,132,189,5.7,18.4,24.1
28-10-2021 09:00,28-10-2021 09:15,146,233,5.4,19.4,24.8
28-10-2021 09:15,28-10-2021 09:30,146,233,5.4,18.3,23.7
28-10-2021 09:30,28-10-2021 09:45,146,233,5.7,15.7,21.4
28-10-2021 09:45,28-10-2021 10:00,146,233,5.9,17.3,23.2
28-10-2021 10:00,28-10-2021 10:15,151,240,4.9,16.2,21.2
28-10-2021 10:15,28-10-2021 10:30,151,240,2.3,17.2,19.4
28-10-2021 10:30,28-10-2021 10:45,151,240,2.9,15.8,18.7
28-10-2021 10:45,28-10-2021 11:00,151,240,3.2,14.6,17.8
28-10-2021 11:00,28-10-2021 11:15,147,232,3.6,13,16.6
28-10-2021 11:15,28-10-2021 11:30,147,232,0.9,13.4,14.3
28-10-2021 11:30,28-10-2021 11:45,147,232,4.6,12.9,17.5
28-10-2021 11:45,28-10-2021 12:00,147,232,4,11.7,15.7
28-10-2021 12:00,28-10-2021 12:15,111,200,2.7,10.8,13.6
28-10-2021 12:15,28-10-2021 12:30,111,200,5.7,11.6,17.4
28-10-2021 12:30,28-10-2021 12:45,111,200,2.7,11.3,14.1
28-10-2021 12:45,28-10-2021 13:00,111,200,4,10.2,14.3
28-10-2021 13:00,28-10-2021 13:15,85,155,3.8,9.1,12.9
28-10-2021 13:15,28-10-2021 13:30,85,155,3.3,9.5,12.9
28-10-2021 13:30,28-10-2021 13:45,85,155,3.9,11.3,15.2
28-10-2021 13:45,28-10-2021 14:00,85,155,3.3,8.7,12
28-10-2021 14:00,28-10-2021 14:15,79,144,5.7,8.4,14.1
28-10-2021 14:15,28-10-2021 14:30,79,144,3.9,8,11.9
28-10-2021 14:30,28-10-2021 14:45,79,144,4.9,8.4,13.3
28-10-2021 14:45,28-10-2021 15:00,79,144,3.7,7.4,11.2
28-10-2021 15:00,28-10-2021 15:15,64,136,3.5,7.4,10.8
28-10-2021 15:15,28-10-2021 15:30,64,136,4.2,8.5,12.7
28-10-2021 15:30,28-10-2021 15:45,64,136,3.7,10.4,14.1
28-10-2021 15:45,28-10-2021 16:00,64,136,2.8,10.1,12.9
28-10-2021 16:00,28-10-2021 16:15,72,132,4.9,9.3,14.2
28-10-2021 16:15,28-10-2021 16:30,72,132,2.5,10.2,12.8
28-10-2021 16:30,28-10-2021 16:45,72,132,4.3,9.7,14
28-10-2021 16:45,28-10-2021 17:00,72,132,3.7,11.3,15
28-10-2021 17:00,28-10-2021 17:15,70,134,3.6,13.4,17.1
28-10-2021 17:15,28-10-2021 17:30,70,134,4.2,12.4,16.6
28-10-2021 17:30,28-10-2021 17:45,70,134,6.2,12.4,18.6
28-10-2021 17:45,28-10-2021 18:00,70,134,7.2,13.9,21.2
28-10-2021 18:00,28-10-2021 18:15,75,136,3.4,15.5,18.9
28-10-2021 18:15,28-10-2021 18:30,75,136,3,14.4,17.4
28-10-2021 18:30,28-10-2021 18:45,75,136,2.4,15.7,18.1
28-10-2021 18:45,28-10-2021 19:00,75,136,4.3,17.8,22.1
28-10-2021 19:00,28-10-2021 19:15,80,146,3.2,22.9,26.1
28-10-2021 19:15,28-10-2021 19:30,80,146,6.4,22.2,28.6
28-10-2021 19:30,28-10-2021 19:45,80,146,4.6,21.5,26
28-10-2021 19:45,28-10-2021 20:00,80,146,5.5,21.4,26.9
28-10-2021 20:00,28-10-2021 20:15,243,403,4.8,22.1,26.9
28-10-2021 20:15,28-10-2021 20:30,243,403,2.4,25.7,28
28-10-2021 20:30,28-10-2021 20:45,243,403,5.8,25.5,31.2
28-10-2021 20:45,28-10-2021 21:00,243,403,3.8,25.5,29.3
28-10-2021 21:00,28-10-2021 21:15,144,227,4.5,29.3,33.9
28-10-2021 21:15,28-10-2021 21:30,144,227,4.6,28.6,33.2
28-10-2021 21:30,28-10-2021 21:45,144,227,11.3,29.8,41.1
28-10-2021 21:45,28-10-2021 22:00,144,227,11.5,29.7,41.2
28-10-2021 22:00,28-10-2021 22:15,117,208,7.1,32.9,40
28-10-2021 22:15,28-10-2021 22:30,117,208,6.3,31.4,37.7
28-10-2021 22:30,28-10-2021 22:45,117,208,7.4,30.2,37.6
28-10-2021 22:45,28-10-2021 23:00,117,208,14.3,30,44.4
28-10-2021 23:00,28-10-2021 23:15,152,239,16.9,28.2,45.1
28-10-2021 23:15,28-10-2021 23:30,152,239,16.3,31.4,47.7
28-10-2021 23:30,28-10-2021 23:45,152,239,21,31.5,52.5
28-10-2021 23:45,28-10-2021 23:59,152,239,15.6,31.3,47
